date,ip,loc,lat,long,Date,Day
2021-08-27 19:18:13 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-27 19:18:13+00:00,2021-08-27
2021-08-27 22:52:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-27 22:52:22+00:00,2021-08-27
2021-08-28 00:46:52 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 00:46:52+00:00,2021-08-28
2021-08-28 03:29:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 03:29:09+00:00,2021-08-28
2021-08-28 05:07:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 05:07:00+00:00,2021-08-28
2021-08-28 06:09:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 06:09:09+00:00,2021-08-28
2021-08-28 14:43:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 14:43:10+00:00,2021-08-28
2021-08-28 15:58:46 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 15:58:46+00:00,2021-08-28
2021-08-28 17:03:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 17:03:28+00:00,2021-08-28
2021-08-28 17:10:28 UTC,69.136.133.29,"Detroit, Michigan",42.3914,-83.15,2021-08-28 17:10:28+00:00,2021-08-28
2021-08-28 18:16:26 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 18:16:26+00:00,2021-08-28
2021-08-28 19:22:17 UTC,35.1.225.84,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-28 19:22:17+00:00,2021-08-28
2021-08-28 21:32:58 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 21:32:58+00:00,2021-08-28
2021-08-28 23:39:24 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-28 23:39:24+00:00,2021-08-28
2021-08-29 01:05:57 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 01:05:57+00:00,2021-08-29
2021-08-29 03:06:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 03:06:20+00:00,2021-08-29
2021-08-29 04:32:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 04:32:21+00:00,2021-08-29
2021-08-29 14:11:57 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 14:11:57+00:00,2021-08-29
2021-08-29 16:56:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 16:56:21+00:00,2021-08-29
2021-08-29 19:54:16 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 19:54:16+00:00,2021-08-29
2021-08-29 21:49:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 21:49:28+00:00,2021-08-29
2021-08-29 23:27:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-29 23:27:30+00:00,2021-08-29
2021-08-30 02:14:25 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-30 02:14:25+00:00,2021-08-30
2021-08-30 03:17:03 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-30 03:17:03+00:00,2021-08-30
2021-08-30 16:23:17 UTC,35.2.43.124,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-30 16:23:17+00:00,2021-08-30
2021-08-30 19:13:04 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-30 19:13:04+00:00,2021-08-30
2021-08-30 22:17:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-30 22:17:38+00:00,2021-08-30
2021-08-31 00:01:48 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 00:01:48+00:00,2021-08-31
2021-08-31 02:05:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 02:05:21+00:00,2021-08-31
2021-08-31 04:03:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 04:03:28+00:00,2021-08-31
2021-08-31 13:21:25 UTC,35.2.43.124,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-31 13:21:25+00:00,2021-08-31
2021-08-31 18:11:33 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 18:11:33+00:00,2021-08-31
2021-08-31 19:19:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 19:19:00+00:00,2021-08-31
2021-08-31 23:46:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-31 23:46:56+00:00,2021-08-31
2021-09-01 00:51:01 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 00:51:01+00:00,2021-09-01
2021-09-01 02:12:24 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 02:12:24+00:00,2021-09-01
2021-09-01 03:17:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 03:17:54+00:00,2021-09-01
2021-09-01 04:18:29 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 04:18:29+00:00,2021-09-01
2021-09-01 12:24:19 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 12:24:19+00:00,2021-09-01
2021-09-01 13:29:48 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 13:29:48+00:00,2021-09-01
2021-09-01 13:49:16 UTC,35.1.242.245,"Ann Arbor, Michigan",42.2886,-83.7068,2021-09-01 13:49:16+00:00,2021-09-01
2021-09-01 14:54:06 UTC,35.2.43.124,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-01 14:54:06+00:00,2021-09-01
2021-09-01 16:23:22 UTC,35.2.172.120,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-01 16:23:22+00:00,2021-09-01
2021-09-01 16:35:48 UTC,35.2.43.124,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-01 16:35:48+00:00,2021-09-01
2021-09-01 17:44:06 UTC,35.2.43.124,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-01 17:44:06+00:00,2021-09-01
2021-09-01 18:20:54 UTC,69.136.133.81,"Detroit, Michigan",42.3914,-83.15,2021-09-01 18:20:54+00:00,2021-09-01
2021-09-01 18:26:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 18:26:44+00:00,2021-09-01
2021-09-01 19:32:07 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 19:32:07+00:00,2021-09-01
2021-09-01 22:01:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 22:01:37+00:00,2021-09-01
2021-09-01 23:39:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-01 23:39:18+00:00,2021-09-01
2021-09-02 00:49:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 00:49:20+00:00,2021-09-02
2021-09-02 03:25:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 03:25:54+00:00,2021-09-02
2021-09-02 04:26:43 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 04:26:43+00:00,2021-09-02
2021-09-02 14:33:13 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 14:33:13+00:00,2021-09-02
2021-09-02 15:55:26 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 15:55:26+00:00,2021-09-02
2021-09-02 17:50:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 17:50:09+00:00,2021-09-02
2021-09-02 18:58:04 UTC,35.1.44.68,"Ann Arbor, Michigan",42.4658,-83.7068,2021-09-02 18:58:04+00:00,2021-09-02
2021-09-02 19:58:17 UTC,35.1.44.68,"Ann Arbor, Michigan",42.4658,-83.7068,2021-09-02 19:58:17+00:00,2021-09-02
2021-09-02 21:59:36 UTC,69.136.133.9,"Detroit, Michigan",42.3914,-83.15,2021-09-02 21:59:36+00:00,2021-09-02
2021-09-02 22:46:41 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-02 22:46:41+00:00,2021-09-02
2021-09-03 00:08:48 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 00:08:48+00:00,2021-09-03
2021-09-03 02:32:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 02:32:21+00:00,2021-09-03
2021-09-03 03:49:06 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 03:49:06+00:00,2021-09-03
2021-09-03 13:04:57 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 13:04:57+00:00,2021-09-03
2021-09-03 14:02:08 UTC,35.2.40.129,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-03 14:02:08+00:00,2021-09-03
2021-09-03 15:16:00 UTC,35.2.40.129,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-03 15:16:00+00:00,2021-09-03
2021-09-03 16:24:25 UTC,35.2.40.129,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-03 16:24:25+00:00,2021-09-03
2021-09-03 17:38:55 UTC,35.2.40.129,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-03 17:38:55+00:00,2021-09-03
2021-09-03 18:50:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 18:50:37+00:00,2021-09-03
2021-09-03 20:15:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 20:15:40+00:00,2021-09-03
2021-09-03 21:25:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-03 21:25:40+00:00,2021-09-03
2021-09-04 00:26:25 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 00:26:25+00:00,2021-09-04
2021-09-04 15:53:52 UTC,35.1.27.139,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-04 15:53:52+00:00,2021-09-04
2021-09-04 16:54:13 UTC,69.136.132.190,"Detroit, Michigan",42.3914,-83.15,2021-09-04 16:54:13+00:00,2021-09-04
2021-09-04 17:06:08 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 17:06:08+00:00,2021-09-04
2021-09-04 18:08:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 18:08:35+00:00,2021-09-04
2021-09-04 19:10:15 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 19:10:15+00:00,2021-09-04
2021-09-04 22:33:45 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 22:33:45+00:00,2021-09-04
2021-09-04 23:42:05 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-04 23:42:05+00:00,2021-09-04
2021-09-05 14:09:08 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-05 14:09:08+00:00,2021-09-05
2021-09-05 19:21:25 UTC,69.136.132.159,"Detroit, Michigan",42.3914,-83.15,2021-09-05 19:21:25+00:00,2021-09-05
2021-09-05 19:27:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-05 19:27:09+00:00,2021-09-05
2021-09-05 20:43:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-05 20:43:37+00:00,2021-09-05
2021-09-05 20:56:21 UTC,35.1.27.139,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-05 20:56:21+00:00,2021-09-05
2021-09-05 21:44:58 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-05 21:44:58+00:00,2021-09-05
2021-09-05 22:45:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-05 22:45:22+00:00,2021-09-05
2021-09-06 00:13:43 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 00:13:43+00:00,2021-09-06
2021-09-06 01:15:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 01:15:00+00:00,2021-09-06
2021-09-06 02:49:57 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 02:49:57+00:00,2021-09-06
2021-09-06 04:49:39 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 04:49:39+00:00,2021-09-06
2021-09-06 12:24:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 12:24:54+00:00,2021-09-06
2021-09-06 16:06:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 16:06:09+00:00,2021-09-06
2021-09-06 17:10:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 17:10:44+00:00,2021-09-06
2021-09-06 18:30:48 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 18:30:48+00:00,2021-09-06
2021-09-06 19:43:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 19:43:38+00:00,2021-09-06
2021-09-06 21:00:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 21:00:54+00:00,2021-09-06
2021-09-06 22:02:52 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 22:02:52+00:00,2021-09-06
2021-09-06 23:15:33 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-06 23:15:33+00:00,2021-09-06
2021-09-07 00:27:55 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-07 00:27:55+00:00,2021-09-07
2021-09-07 03:10:13 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-07 03:10:13+00:00,2021-09-07
2021-09-07 04:24:26 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-07 04:24:26+00:00,2021-09-07
2021-09-07 12:46:27 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-07 12:46:27+00:00,2021-09-07
2021-09-07 15:13:40 UTC,35.2.152.33,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-07 15:13:40+00:00,2021-09-07
2021-09-07 15:36:59 UTC,35.1.47.215,"Ann Arbor, Michigan",42.4658,-83.7068,2021-09-07 15:36:59+00:00,2021-09-07
2021-09-07 16:41:37 UTC,35.1.47.215,"Ann Arbor, Michigan",42.4658,-83.7068,2021-09-07 16:41:37+00:00,2021-09-07
2021-09-07 21:29:18 UTC,35.1.47.215,"Ann Arbor, Michigan",42.4658,-83.7068,2021-09-07 21:29:18+00:00,2021-09-07
2021-09-07 21:54:59 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-07 21:54:59+00:00,2021-09-07
2021-09-08 00:18:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 00:18:23+00:00,2021-09-08
2021-09-08 01:20:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 01:20:50+00:00,2021-09-08
2021-09-08 02:22:57 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 02:22:57+00:00,2021-09-08
2021-09-08 03:27:46 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 03:27:46+00:00,2021-09-08
2021-09-08 13:12:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 13:12:36+00:00,2021-09-08
2021-09-08 14:14:35 UTC,35.2.58.33,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-08 14:14:35+00:00,2021-09-08
2021-09-08 15:30:45 UTC,35.2.58.33,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-08 15:30:45+00:00,2021-09-08
2021-09-08 16:14:59 UTC,35.2.71.78,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-08 16:14:59+00:00,2021-09-08
2021-09-08 17:13:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 17:13:21+00:00,2021-09-08
2021-09-08 18:33:27 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 18:33:27+00:00,2021-09-08
2021-09-08 20:00:33 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-08 20:00:33+00:00,2021-09-08
2021-09-09 17:41:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-09 17:41:44+00:00,2021-09-09
2021-09-09 23:46:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-09 23:46:23+00:00,2021-09-09
2021-09-10 01:07:34 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-10 01:07:34+00:00,2021-09-10
2021-09-10 17:48:48 UTC,35.2.236.153,"Ann Arbor, Michigan",42.2886,-83.7068,2021-09-10 17:48:48+00:00,2021-09-10
2021-09-10 19:24:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-10 19:24:40+00:00,2021-09-10
2021-09-11 09:57:53 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-11 09:57:53+00:00,2021-09-11
2021-09-11 13:20:53 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-11 13:20:53+00:00,2021-09-11
2021-09-11 18:15:38 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-11 18:15:38+00:00,2021-09-11
2021-09-11 22:45:15 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-11 22:45:15+00:00,2021-09-11
2021-09-12 00:02:30 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-12 00:02:30+00:00,2021-09-12
2021-09-12 01:23:59 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-12 01:23:59+00:00,2021-09-12
2021-09-12 02:37:29 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-12 02:37:29+00:00,2021-09-12
2021-09-12 03:53:35 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-12 03:53:35+00:00,2021-09-12
2021-09-12 14:01:29 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-12 14:01:29+00:00,2021-09-12
2021-09-12 18:54:33 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-12 18:54:33+00:00,2021-09-12
2021-09-12 20:32:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-12 20:32:09+00:00,2021-09-12
2021-09-12 21:34:59 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-12 21:34:59+00:00,2021-09-12
2021-09-12 23:23:53 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-12 23:23:53+00:00,2021-09-12
2021-09-13 00:24:31 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 00:24:31+00:00,2021-09-13
2021-09-13 12:29:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 12:29:21+00:00,2021-09-13
2021-09-13 14:35:48 UTC,35.2.35.17,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-13 14:35:48+00:00,2021-09-13
2021-09-13 15:37:23 UTC,35.2.35.17,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-13 15:37:23+00:00,2021-09-13
2021-09-13 17:54:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 17:54:28+00:00,2021-09-13
2021-09-13 19:31:32 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 19:31:32+00:00,2021-09-13
2021-09-13 20:43:53 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 20:43:53+00:00,2021-09-13
2021-09-13 21:48:26 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-13 21:48:26+00:00,2021-09-13
2021-09-14 00:28:23 UTC,35.1.162.166,"Ann Arbor, Michigan",42.2807,-83.7068,2021-09-14 00:28:23+00:00,2021-09-14
2021-09-14 03:25:39 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-14 03:25:39+00:00,2021-09-14
2021-09-14 11:51:25 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-14 11:51:25+00:00,2021-09-14
2021-09-14 14:20:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-14 14:20:22+00:00,2021-09-14
2021-09-14 16:37:34 UTC,35.1.165.151,"Ann Arbor, Michigan",41.9534,-83.7068,2021-09-14 16:37:34+00:00,2021-09-14
2021-09-14 21:39:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-14 21:39:38+00:00,2021-09-14
2021-09-14 22:59:16 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-14 22:59:16+00:00,2021-09-14
2021-09-15 01:23:09 UTC,69.136.135.61,"Detroit, Michigan",42.3914,-83.15,2021-09-15 01:23:09+00:00,2021-09-15
2021-09-15 02:38:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 02:38:10+00:00,2021-09-15
2021-09-15 04:18:59 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 04:18:59+00:00,2021-09-15
2021-09-15 12:04:03 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 12:04:03+00:00,2021-09-15
2021-09-15 12:39:22 UTC,35.1.165.151,"Ann Arbor, Michigan",41.9534,-83.7068,2021-09-15 12:39:22+00:00,2021-09-15
2021-09-15 13:52:33 UTC,35.1.165.151,"Ann Arbor, Michigan",41.9534,-83.7068,2021-09-15 13:52:33+00:00,2021-09-15
2021-09-15 15:06:25 UTC,35.2.50.55,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-15 15:06:25+00:00,2021-09-15
2021-09-15 17:33:06 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 17:33:06+00:00,2021-09-15
2021-09-15 19:02:17 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 19:02:17+00:00,2021-09-15
2021-09-15 20:09:29 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 20:09:29+00:00,2021-09-15
2021-09-15 21:48:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 21:48:18+00:00,2021-09-15
2021-09-15 22:48:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-15 22:48:18+00:00,2021-09-15
2021-09-16 01:20:04 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-16 01:20:04+00:00,2021-09-16
2021-09-16 12:46:50 UTC,69.136.135.93,"Detroit, Michigan",42.3914,-83.15,2021-09-16 12:46:50+00:00,2021-09-16
2021-09-16 12:49:14 UTC,35.1.75.128,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-16 12:49:14+00:00,2021-09-16
2021-09-16 14:29:55 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-16 14:29:55+00:00,2021-09-16
2021-09-16 14:44:58 UTC,69.136.135.75,"Detroit, Michigan",42.3914,-83.15,2021-09-16 14:44:58+00:00,2021-09-16
2021-09-16 14:58:41 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-16 14:58:41+00:00,2021-09-16
2021-09-16 16:21:44 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-16 16:21:44+00:00,2021-09-16
2021-09-17 12:35:26 UTC,35.1.247.170,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-17 12:35:26+00:00,2021-09-17
2021-09-17 13:04:18 UTC,69.136.134.247,"Detroit, Michigan",42.3914,-83.15,2021-09-17 13:04:18+00:00,2021-09-17
2021-09-17 13:43:41 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-17 13:43:41+00:00,2021-09-17
2021-09-17 14:18:59 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-17 14:18:59+00:00,2021-09-17
2021-09-17 15:29:41 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-17 15:29:41+00:00,2021-09-17
2021-09-17 15:38:12 UTC,35.2.146.245,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-17 15:38:12+00:00,2021-09-17
2021-09-17 16:44:18 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-17 16:44:18+00:00,2021-09-17
2021-09-17 17:45:52 UTC,35.2.131.242,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-17 17:45:52+00:00,2021-09-17
2021-09-17 18:47:46 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-17 18:47:46+00:00,2021-09-17
2021-09-17 21:12:02 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-17 21:12:02+00:00,2021-09-17
2021-09-18 01:23:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 01:23:18+00:00,2021-09-18
2021-09-18 02:48:02 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 02:48:02+00:00,2021-09-18
2021-09-18 03:49:27 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 03:49:27+00:00,2021-09-18
2021-09-18 04:55:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 04:55:37+00:00,2021-09-18
2021-09-18 12:07:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 12:07:00+00:00,2021-09-18
2021-09-18 16:45:32 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-18 16:45:32+00:00,2021-09-18
2021-09-19 01:47:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-19 01:47:50+00:00,2021-09-19
2021-09-19 05:04:42 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-19 05:04:42+00:00,2021-09-19
2021-09-19 17:06:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-19 17:06:20+00:00,2021-09-19
